Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 36_level_0
205,Bruno González,es ESP,DF,Getafe,27,1990,20,17,1540,17.1,0,0,0,0,0,0,5,0,0.4,0.4,0.8,1.2,0,8,3,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Partidos
206,Diego González,es ESP,DF,Málaga,22,1995,18,17,1429,15.9,1,0,1,1,0,0,5,0,0.7,0.7,0.6,1.3,4,22,11,0.06,0.00,0.06,0.06,0.06,0.05,0.04,0.08,0.05,0.08,Partidos
207,Fabio González,es ESP,CC,Las Palmas,20,1997,1,1,64,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Partidos
208,Mario González,es ESP,DL,Villarreal,21,1996,2,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.25,0.34,0.59,0.25,0.59,Partidos
209,Andoni Gorosabel,es ESP,DF,Real Sociedad,20,1996,2,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
210,Julio Gracia,es ESP,"DF,DL",Betis,19,1998,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Partidos
211,Álex Granell,es ESP,CC,Girona,28,1988,34,33,2848,31.6,1,7,8,1,0,1,11,0,2.4,1.6,6.5,8.1,37,214,61,0.03,0.22,0.25,0.03,0.25,0.08,0.21,0.28,0.05,0.26,Partidos
212,Esteban Granero,es ESP,CC,Espanyol,30,1987,25,11,1230,13.7,1,2,3,1,0,0,4,0,0.6,0.6,2.1,2.7,16,74,23,0.07,0.15,0.22,0.07,0.22,0.04,0.16,0.20,0.04,0.20,Partidos
213,Antoine Griezmann,fr FRA,"DL,CC",Atlético Madrid,26,1991,32,30,2519,28.0,19,9,28,17,2,2,7,1,13.1,11.5,6.8,18.3,67,125,185,0.68,0.32,1.00,0.61,0.93,0.47,0.24,0.71,0.41,0.65,Partidos
214,Vicente Guaita,es ESP,PO,Getafe,30,1987,33,33,2970,33.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
215,Andrés Guardado,mx MEX,CC,Betis,30,1986,29,25,2264,25.2,2,8,10,1,1,1,7,0,2.5,1.7,5.2,6.9,48,159,77,0.08,0.32,0.40,0.04,0.36,0.10,0.21,0.31,0.07,0.27,Partidos
216,Gonçalo Guedes,pt POR,CC,Valencia,20,1996,33,27,2439,27.1,5,9,14,5,0,0,2,0,4.7,4.7,7.0,11.7,144,146,263,0.18,0.33,0.52,0.18,0.52,0.17,0.26,0.43,0.17,0.43,Partidos
217,Ramiro Guerra,uy URU,CC,Villarreal,20,1997,4,0,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Partidos
218,Francis Guerrero,es ESP,"DF,CC",Betis,21,1996,14,10,993,11.0,1,0,1,1,0,0,2,0,0.3,0.3,0.5,0.8,26,23,86,0.09,0.00,0.09,0.09,0.09,0.03,0.04,0.07,0.03,0.07,Partidos
219,John Guidetti,se SWE,DL,Alavés,25,1992,17,15,1222,13.6,3,3,6,3,0,0,3,0,2.7,2.7,1.7,4.4,12,35,77,0.22,0.22,0.44,0.22,0.44,0.20,0.13,0.33,0.20,0.33,Partidos
220,John Guidetti,se SWE,"DL,CC",Celta Vigo,25,1992,8,0,115,1.3,0,0,0,0,0,0,0,0,0.9,0.9,0.5,1.4,1,4,14,0.00,0.00,0.00,0.00,0.00,0.69,0.43,1.11,0.69,1.11,Partidos
221,Guilherme,br BRA,CC,La Coruña,26,1991,31,31,2639,29.3,0,0,0,0,0,0,11,0,2.6,2.6,1.6,4.1,15,152,23,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.09,0.14,Partidos
222,Gerard Gumbau,es ESP,CC,Leganés,22,1994,25,16,1434,15.9,1,0,1,1,0,0,8,0,0.7,0.7,0.5,1.2,6,49,5,0.06,0.00,0.06,0.06,0.06,0.04,0.03,0.07,0.04,0.07,Partidos
223,Jon Guridi,es ESP,CC,Real Sociedad,22,1995,4,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
224,Alejandro Gutiérrez Mozo,es ESP,CC,Leganés,22,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
225,Hacen,mr MTN,"DL,CC",Levante,19,1997,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
226,Munir El Haddadi,ma MAR,DL,Alavés,21,1995,33,28,2444,27.2,10,6,16,10,0,0,7,1,9.1,9.1,3.9,13.1,48,68,173,0.37,0.22,0.59,0.37,0.59,0.34,0.14,0.48,0.34,0.48,Partidos
227,Achraf Hakimi,ma MAR,DF,Real Madrid,18,1998,9,8,757,8.4,2,0,2,2,0,0,0,0,0.3,0.3,0.3,0.6,30,31,56,0.24,0.00,0.24,0.24,0.24,0.04,0.03,0.07,0.04,0.07,Partidos
228,Alen Halilović,hr CRO,"DL,CC",Las Palmas,21,1996,20,16,1304,14.5,2,1,3,2,0,0,1,1,1.6,1.6,1.8,3.4,73,47,68,0.14,0.07,0.21,0.14,0.21,0.11,0.13,0.23,0.11,0.23,Partidos
229,Mario Hermoso,es ESP,DF,Espanyol,22,1995,22,22,1928,21.4,1,0,1,1,0,0,6,1,1.0,1.0,0.2,1.2,7,49,2,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Partidos
230,Hernán,es ESP,CC,Las Palmas,26,1990,7,4,351,3.9,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.1,3,15,7,0.00,0.00,0.00,0.00,0.00,0.26,0.01,0.27,0.26,0.27,Partidos
231,Héctor Hernández,es ESP,DF,Alavés,26,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
232,Lucas Hernández,fr FRA,DF,Atlético Madrid,21,1996,27,24,2116,23.5,0,1,1,0,0,0,7,1,0.6,0.6,0.3,0.8,39,49,52,0.00,0.04,0.04,0.00,0.04,0.02,0.01,0.03,0.02,0.03,Partidos
233,Luis Hernández,es ESP,DF,Málaga,28,1989,36,36,3240,36.0,0,1,1,0,0,0,8,0,0.2,0.2,0.4,0.7,4,105,4,0.00,0.03,0.03,0.00,0.03,0.01,0.01,0.02,0.01,0.02,Partidos
234,Pablo Hernández,cl CHI,CC,Celta Vigo,30,1986,30,18,1819,20.2,3,2,5,3,0,0,4,0,1.9,1.9,1.3,3.2,25,152,41,0.15,0.10,0.25,0.15,0.25,0.09,0.06,0.16,0.09,0.16,Partidos
235,Theo Hernández,fr FRA,DF,Real Madrid,19,1997,13,10,963,10.7,0,0,0,0,0,0,1,0,0.2,0.2,1.1,1.2,47,45,107,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Partidos
236,Borja Herrera,es ESP,DF,Las Palmas,24,1993,3,3,241,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,6,11,20,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
237,Iago Herrerín,es ESP,PO,Athletic Club,29,1988,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
238,Andrew Hjulsager,dk DEN,"DF,CC",Celta Vigo,22,1995,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,4,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Partidos
239,Brown Ideye,ng NGA,DL,Málaga,28,1988,13,8,733,8.1,1,0,1,1,0,0,2,0,1.7,1.7,0.4,2.1,5,12,44,0.12,0.00,0.12,0.12,0.12,0.21,0.04,0.25,0.21,0.25,Partidos
240,Asier Illarramendi,es ESP,CC,Real Sociedad,27,1990,36,35,3163,35.1,7,5,12,7,0,0,10,1,2.9,2.9,2.3,5.1,71,305,33,0.20,0.14,0.34,0.20,0.34,0.08,0.06,0.15,0.08,0.15,Partidos
241,Andrés Iniesta,es ESP,CC,Barcelona,33,1984,30,25,1824,20.3,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.4,71,219,75,0.05,0.10,0.15,0.05,0.15,0.03,0.09,0.12,0.03,0.12,Partidos
242,Takashi Inui,jp JPN,"CC,DL",Eibar,29,1988,34,31,2631,29.2,5,2,7,5,0,0,4,0,4.6,4.6,1.9,6.5,99,68,217,0.17,0.07,0.24,0.17,0.24,0.16,0.06,0.22,0.16,0.22,Partidos
243,Gorka Iraizoz,es ESP,PO,Girona,36,1981,9,8,765,8.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
244,Carlos Isaac,es ESP,DF,Atlético Madrid,19,1998,1,1,63,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,1,7,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
245,Isco,es ESP,CC,Real Madrid,25,1992,30,21,1774,19.7,7,7,14,7,0,0,1,0,5.4,5.4,6.3,11.8,136,220,229,0.36,0.36,0.71,0.36,0.71,0.28,0.32,0.60,0.28,0.60,Partidos
246,Manuel Iturra,cl CHI,CC,Málaga,33,1984,20,18,1583,17.6,0,0,0,0,0,0,6,0,0.4,0.4,0.7,1.2,5,56,11,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.02,0.07,Partidos
247,Ander Iturraspe,es ESP,CC,Athletic Club,28,1989,30,20,1904,21.2,0,0,0,0,0,0,7,0,0.2,0.2,2.0,2.2,12,124,25,0.00,0.00,0.00,0.00,0.00,0.01,0.09,0.10,0.01,0.10,Partidos
248,Ivi,es ESP,"CC,DL",Levante,23,1994,29,17,1762,19.6,4,3,7,3,1,1,3,0,2.7,1.9,2.6,4.5,62,82,119,0.20,0.15,0.36,0.15,0.31,0.14,0.13,0.27,0.10,0.23,Partidos
249,Adnan Januzaj,be BEL,DL,Real Sociedad,22,1995,28,18,1573,17.5,3,5,8,3,0,0,4,0,6.3,6.3,5.5,11.8,104,68,156,0.17,0.29,0.46,0.17,0.46,0.36,0.32,0.68,0.36,0.68,Partidos
250,Jason,es ESP,"DL,CC",Levante,23,1994,27,22,1786,19.8,1,2,3,1,0,0,2,0,2.6,2.6,2.7,5.3,48,55,137,0.05,0.10,0.15,0.05,0.15,0.13,0.14,0.27,0.13,0.27,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
251,Álvaro Jiménez,es ESP,"CC,DL",Getafe,22,1995,13,5,529,5.9,1,1,2,1,0,0,4,1,0.5,0.5,0.7,1.2,18,17,40,0.17,0.17,0.34,0.17,0.34,0.09,0.12,0.20,0.09,0.20,Partidos
252,Joaquín,es ESP,"CC,DL",Betis,36,1981,35,29,2479,27.5,4,7,11,4,0,0,7,0,3.8,3.8,6.2,10.0,88,138,183,0.15,0.25,0.40,0.15,0.40,0.14,0.22,0.36,0.14,0.36,Partidos
253,Jony,es ESP,"DL,CC",Málaga,26,1991,5,1,217,2.4,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.5,11,10,29,0.00,0.00,0.00,0.00,0.00,0.12,0.11,0.23,0.12,0.23,Partidos
254,Joan Jordán,es ESP,CC,Eibar,23,1994,35,25,2427,27.0,6,4,10,5,1,2,2,1,4.1,2.6,3.1,5.7,42,130,109,0.22,0.15,0.37,0.19,0.33,0.15,0.12,0.27,0.10,0.21,Partidos
255,Willian José,br BRA,DL,Real Sociedad,25,1991,34,32,2770,30.8,15,4,19,12,3,4,4,0,11.1,7.9,4.6,12.5,22,59,175,0.49,0.13,0.62,0.39,0.52,0.36,0.15,0.51,0.26,0.41,Partidos
256,Jozabed,es ESP,CC,Celta Vigo,26,1991,24,18,1473,16.4,0,4,4,0,0,0,7,0,1.7,1.7,2.4,4.2,24,111,60,0.00,0.24,0.24,0.00,0.24,0.11,0.15,0.26,0.11,0.26,Partidos
257,Juanfran,es ESP,DF,La Coruña,28,1988,35,34,3057,34.0,0,1,1,0,0,0,3,0,1.3,1.3,3.9,5.2,96,157,164,0.00,0.03,0.03,0.00,0.03,0.04,0.11,0.15,0.04,0.15,Partidos
258,Juanfran,es ESP,DF,Atlético Madrid,32,1985,17,15,1307,14.5,0,1,1,0,0,0,3,0,0.1,0.1,1.8,1.8,33,44,83,0.00,0.07,0.07,0.00,0.07,0.01,0.12,0.13,0.01,0.13,Partidos
259,Juankar,es ESP,DF,Málaga,27,1990,10,9,784,8.7,0,0,0,0,0,0,2,0,0.0,0.0,0.6,0.6,16,32,29,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.07,0.01,0.07,Partidos
260,Juanmi,es ESP,"DL,CC",Real Sociedad,24,1993,30,18,1489,16.5,8,2,10,8,0,0,3,0,5.2,5.2,0.8,6.0,21,15,100,0.48,0.12,0.60,0.48,0.60,0.31,0.05,0.36,0.31,0.36,Partidos
261,Juanpe,es ESP,DF,Girona,26,1991,35,34,3065,34.1,5,1,6,5,0,0,7,0,2.1,2.1,0.9,3.0,3,103,4,0.15,0.03,0.18,0.15,0.18,0.06,0.03,0.09,0.06,0.09,Partidos
262,Juanpi,ve VEN,"CC,DL",Málaga,23,1994,16,5,610,6.8,0,2,2,0,0,0,1,0,0.8,0.8,1.4,2.2,11,26,34,0.00,0.30,0.30,0.00,0.30,0.11,0.21,0.32,0.11,0.32,Partidos
263,David Juncà,es ESP,DF,Eibar,23,1993,15,10,901,10.0,0,2,2,0,0,0,3,0,0.1,0.1,1.6,1.7,27,61,36,0.00,0.20,0.20,0.00,0.20,0.01,0.16,0.17,0.01,0.17,Partidos
264,Aleksandar Katai,rs SRB,"CC,DF",Alavés,26,1991,3,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,4,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Partidos
265,Olarenwaju Kayode,ng NGA,"DL,CC",Girona,24,1993,12,2,383,4.3,0,0,0,0,0,0,2,0,1.0,1.0,1.0,2.0,10,2,22,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.48,0.24,0.48,Partidos
266,Keko,es ESP,"CC,DL",Málaga,25,1991,21,15,1209,13.4,0,2,2,0,0,0,3,0,1.3,1.3,1.8,3.1,24,29,76,0.00,0.15,0.15,0.00,0.15,0.10,0.13,0.23,0.10,0.23,Partidos
267,Kiké,es ESP,DL,Eibar,27,1989,35,28,2460,27.3,8,1,9,8,0,0,5,0,9.4,9.4,0.6,10.0,32,41,183,0.29,0.04,0.33,0.29,0.33,0.34,0.02,0.36,0.34,0.36,Partidos
268,Simon Kjær,dk DEN,DF,Sevilla,28,1989,20,18,1571,17.5,2,0,2,2,0,0,3,0,1.4,1.4,0.1,1.5,1,34,3,0.11,0.00,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09,Partidos
269,Koke,es ESP,CC,Atlético Madrid,25,1992,35,33,2756,30.6,4,4,8,4,0,0,3,0,2.3,2.3,6.7,9.0,42,237,114,0.13,0.13,0.26,0.13,0.26,0.08,0.22,0.29,0.08,0.29,Partidos
270,Geoffrey Kondogbia,cf CTA,CC,Valencia,24,1993,31,30,2614,29.0,4,4,8,4,0,0,12,1,2.0,2.0,2.7,4.7,47,182,33,0.14,0.14,0.28,0.14,0.28,0.07,0.09,0.16,0.07,0.16,Partidos
271,Mateo Kovačić,hr CRO,CC,Real Madrid,23,1994,21,10,992,11.0,0,1,1,0,0,0,2,0,0.4,0.4,0.4,0.8,27,81,16,0.00,0.09,0.09,0.00,0.09,0.03,0.04,0.07,0.03,0.07,Partidos
272,Maksym Koval,ua UKR,PO,La Coruña,24,1992,2,2,120,1.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
273,Bojan Krkić,es ESP,"DL,CC",Alavés,26,1990,13,4,441,4.9,0,0,0,0,0,0,0,0,1.0,1.0,0.1,1.1,13,18,27,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.22,0.20,0.22,Partidos
274,Michael Krohn-Dehli,dk DEN,CC,La Coruña,34,1983,11,10,728,8.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,12,42,19,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Partidos
275,Michael Krohn-Dehli,dk DEN,"CC,DL",Sevilla,34,1983,13,5,536,6.0,1,1,2,1,0,0,0,0,0.2,0.2,0.3,0.5,27,37,27,0.17,0.17,0.34,0.17,0.34,0.04,0.05,0.09,0.04,0.09,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
276,Toni Kroos,de GER,CC,Real Madrid,27,1990,27,26,2261,25.1,5,7,12,5,0,0,4,0,2.4,2.4,5.7,8.0,71,274,64,0.20,0.28,0.48,0.20,0.48,0.09,0.23,0.32,0.09,0.32,Partidos
277,Zdravko Kuzmanović,rs SRB,CC,Málaga,29,1987,8,6,480,5.3,0,1,1,0,0,0,4,2,0.1,0.1,0.6,0.7,5,40,5,0.00,0.19,0.19,0.00,0.19,0.02,0.11,0.13,0.02,0.13,Partidos
278,Alberto de la Bella,es ESP,DF,Real Sociedad,31,1985,17,17,1528,17.0,0,1,1,0,0,0,4,0,0.2,0.2,1.1,1.3,38,59,101,0.00,0.06,0.06,0.00,0.06,0.01,0.07,0.08,0.01,0.08,Partidos
279,Mehdi Lacen,dz ALG,CC,Málaga,33,1984,15,12,1056,11.7,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.6,5,54,12,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05,Partidos
280,Mehdi Lacen,dz ALG,CC,Getafe,33,1984,4,0,62,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,4,2,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Partidos
281,Víctor Laguardia,es ESP,DF,Alavés,27,1989,17,17,1530,17.0,2,0,2,2,0,0,3,0,0.5,0.5,0.2,0.7,6,44,0,0.12,0.00,0.12,0.12,0.12,0.03,0.01,0.04,0.03,0.04,Partidos
282,Aymeric Laporte,es ESP,DF,Athletic Club,23,1994,19,19,1710,19.0,0,1,1,0,0,0,5,0,0.7,0.7,0.9,1.6,14,74,5,0.00,0.05,0.05,0.00,0.05,0.04,0.05,0.09,0.04,0.09,Partidos
283,Borja Lasso,es ESP,CC,Sevilla,23,1994,1,1,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,2,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Partidos
284,Toni Lato,es ESP,"DF,CC",Valencia,19,1997,16,9,797,8.9,0,1,1,0,0,0,4,0,0.1,0.1,1.3,1.3,9,28,26,0.00,0.11,0.11,0.00,0.11,0.01,0.14,0.15,0.01,0.15,Partidos
285,Miguel Layún,mx MEX,DF,Sevilla,29,1988,16,11,1184,13.2,2,0,2,2,0,0,4,0,0.8,0.8,1.3,2.1,27,55,78,0.15,0.00,0.15,0.15,0.15,0.06,0.10,0.16,0.06,0.16,Partidos
286,Iñigo Lekue,es ESP,"DF,DL",Athletic Club,24,1993,32,22,2111,23.5,0,1,1,0,0,0,3,0,0.5,0.5,1.4,1.9,81,109,147,0.00,0.04,0.04,0.00,0.04,0.02,0.06,0.08,0.02,0.08,Partidos
287,Mauricio Lemos,uy URU,"DF,CC",Las Palmas,21,1995,16,14,1261,14.0,0,0,0,0,0,0,6,0,0.8,0.8,0.4,1.1,4,34,2,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08,Partidos
288,Clément Lenglet,fr FRA,DF,Sevilla,22,1995,35,33,3001,33.3,3,1,4,3,0,0,9,0,2.6,2.6,0.7,3.3,18,76,3,0.09,0.03,0.12,0.09,0.12,0.08,0.02,0.10,0.08,0.10,Partidos
289,Pedro León,es ESP,"DL,CC",Eibar,30,1986,12,10,929,10.3,0,3,3,0,0,0,1,0,1.2,1.2,2.1,3.3,26,28,72,0.00,0.29,0.29,0.00,0.29,0.12,0.20,0.32,0.12,0.32,Partidos
290,Sergio León,es ESP,DL,Betis,28,1989,31,23,1978,22.0,11,1,12,11,0,1,5,0,11.0,10.2,1.2,11.4,37,27,128,0.50,0.05,0.55,0.50,0.55,0.50,0.05,0.55,0.46,0.52,Partidos
291,Jefferson Lerma,co COL,CC,Levante,22,1994,26,25,2135,23.7,0,1,1,0,0,0,16,0,1.2,1.2,1.5,2.7,19,106,28,0.00,0.04,0.04,0.00,0.04,0.05,0.06,0.11,0.05,0.11,Partidos
292,Maxime Lestienne,be BEL,CC,Málaga,25,1992,12,8,669,7.4,0,1,1,0,0,0,1,0,1.2,1.2,1.6,2.9,14,11,51,0.00,0.13,0.13,0.00,0.13,0.16,0.22,0.39,0.16,0.39,Partidos
293,Raúl Lizoain,es ESP,PO,Las Palmas,26,1991,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
294,Diego Llorente,es ESP,DF,Real Sociedad,23,1993,27,26,2326,25.8,3,0,3,3,0,0,9,1,2.3,2.3,0.0,2.3,26,89,5,0.12,0.00,0.12,0.12,0.12,0.09,0.00,0.09,0.09,0.09,Partidos
295,Marcos Llorente,es ESP,CC,Real Madrid,22,1995,13,5,546,6.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,8,46,4,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Partidos
296,Stanislav Lobotka,sk SVK,CC,Celta Vigo,22,1994,38,34,3061,34.0,0,0,0,0,0,0,2,0,0.2,0.2,0.6,0.8,32,205,28,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02,Partidos
297,David Lombán,es ESP,DF,Eibar,30,1987,13,11,994,11.0,1,0,1,1,0,0,3,0,0.2,0.2,0.0,0.3,2,35,0,0.09,0.00,0.09,0.09,0.09,0.02,0.00,0.03,0.02,0.03,Partidos
298,Adrián López,es ESP,"DL,CC",La Coruña,29,1988,30,26,2345,26.1,9,6,15,9,0,0,1,0,7.7,7.7,5.7,13.4,83,104,205,0.35,0.23,0.58,0.35,0.58,0.30,0.22,0.51,0.30,0.51,Partidos
299,Alberto López,es ESP,DF,Málaga,22,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
300,Andoni López,es ESP,DF,Athletic Club,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
301,David López,es ESP,"DF,CC",Espanyol,27,1989,37,37,3330,37.0,1,1,2,1,0,0,7,0,1.7,1.7,0.5,2.2,19,140,13,0.03,0.03,0.05,0.03,0.05,0.04,0.01,0.06,0.04,0.06,Partidos
302,Diego López,es ESP,PO,Espanyol,35,1981,10,10,853,9.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
303,Iván López,es ESP,DF,Levante,23,1993,3,3,173,1.9,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,4,8,7,0.00,0.52,0.52,0.00,0.52,0.02,0.30,0.31,0.02,0.31,Partidos
304,Javi López,es ESP,DF,Espanyol,31,1986,14,12,966,10.7,0,0,0,0,0,0,4,0,0.1,0.1,0.7,0.8,20,35,38,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Partidos
305,Pedro López Muñoz,es ESP,DF,Levante,33,1983,21,18,1594,17.7,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,19,56,59,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Partidos
306,Pau López,es ESP,PO,Espanyol,22,1994,29,28,2567,28.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
307,Pedro López,es ESP,PO,Betis,22,1995,5,4,412,4.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
308,Víctor López,es ESP,CC,Alavés,20,1997,1,1,60,0.7,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,3,1,5,0.00,1.50,1.50,0.00,1.50,0.09,0.20,0.29,0.09,0.29,Partidos
