RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
422,Javier Ontiveros,es ESP,"DL,CC",Osasuna,23,1997,3,0,39,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,2,2,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Partidos
423,Pedro Ortiz,es ESP,CC,Sevilla,20,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,0,5,0,0.00,0.00,0.00,0.00,0.00,3.23,6.93,10.16,3.23,10.16,Partidos
424,Milutin Osmajić,me MNE,"DL,CC",Cádiz,22,1999,10,2,257,2.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,6,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Partidos
425,Jesús Owono,gq EQG,PO,Alavés,20,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
426,Mikel Oyarzabal,es ESP,"DL,CC",Real Sociedad,24,1997,22,19,1671,18.6,9,3,12,5,4,5,0,1,9.3,5.4,3.7,9.0,51,46,144,0.48,0.16,0.65,0.27,0.43,0.50,0.20,0.70,0.29,0.49,Partidos
427,Fernando Pacheco,es ESP,PO,Alavés,29,1992,34,34,3053,33.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
428,Jon Pacheco,es ESP,DF,Real Sociedad,20,2001,10,4,381,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
429,Helibelton Palacios,co COL,DF,Elche,28,1993,26,22,1931,21.5,0,0,0,0,0,0,6,0,0.1,0.1,0.1,0.2,31,52,49,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
430,Isaac Palazón Camacho,es ESP,"DL,CC",Rayo Vallecano,26,1994,34,27,2288,25.4,2,4,6,2,0,0,7,0,3.1,3.1,3.1,6.2,41,94,148,0.08,0.16,0.24,0.08,0.24,0.12,0.12,0.24,0.12,0.24,Partidos
431,Daniel Parejo,es ESP,CC,Villarreal,32,1989,33,32,2704,30.0,2,10,12,1,1,1,3,0,1.5,0.7,6.9,7.6,36,256,36,0.07,0.33,0.40,0.03,0.37,0.05,0.23,0.28,0.02,0.25,Partidos
432,Raúl Parra,es ESP,DF,Cádiz,21,1999,2,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
433,Javier Pastore,ar ARG,"CC,DL",Elche,32,1989,13,6,525,5.8,0,0,0,0,0,0,2,1,0.5,0.5,0.7,1.1,16,35,36,0.00,0.00,0.00,0.00,0.00,0.08,0.12,0.20,0.08,0.20,Partidos
434,Gabriel Paulista,br BRA,DF,Valencia,30,1990,19,19,1592,17.7,2,1,3,2,0,0,2,0,0.8,0.8,0.2,1.0,9,35,1,0.11,0.06,0.17,0.11,0.17,0.04,0.01,0.06,0.04,0.06,Partidos
435,Alfonso Pedraza,es ESP,DF,Villarreal,25,1996,28,19,1701,18.9,4,4,8,4,0,0,2,0,1.9,1.9,5.2,7.2,94,64,182,0.21,0.21,0.42,0.21,0.42,0.10,0.28,0.38,0.10,0.38,Partidos
436,Pedri,es ESP,CC,Barcelona,18,2002,12,10,885,9.8,3,1,4,3,0,0,0,0,1.3,1.3,1.2,2.5,23,84,42,0.31,0.10,0.41,0.31,0.41,0.13,0.12,0.25,0.13,0.25,Partidos
437,Adrià Pedrosa,es ESP,DF,Espanyol,23,1998,31,31,2720,30.2,1,1,2,1,0,0,8,0,1.0,1.0,1.2,2.3,90,69,140,0.03,0.03,0.07,0.03,0.07,0.03,0.04,0.07,0.03,0.07,Partidos
438,Facundo Pellistri,uy URU,"CC,DL",Alavés,19,2001,21,6,672,7.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,24,11,42,0.00,0.00,0.00,0.00,0.00,0.07,0.06,0.13,0.07,0.13,Partidos
439,Rubén Peña,es ESP,"CC,DL",Villarreal,30,1991,7,1,132,1.5,0,0,0,0,0,0,1,0,0.2,0.2,1.1,1.3,5,3,14,0.00,0.00,0.00,0.00,0.00,0.16,0.74,0.90,0.16,0.90,Partidos
440,Alberto Perea,es ESP,CC,Cádiz,30,1990,18,8,777,8.6,0,1,1,0,0,0,2,0,0.9,0.9,0.6,1.4,32,53,72,0.00,0.12,0.12,0.00,0.12,0.10,0.07,0.16,0.10,0.16,Partidos
441,Iñigo Pérez,es ESP,CC,Osasuna,33,1988,10,4,338,3.8,1,0,1,1,0,0,0,0,0.1,0.1,1.0,1.1,8,18,14,0.27,0.00,0.27,0.27,0.27,0.03,0.28,0.31,0.03,0.31,Partidos
442,Juan Pérez,es ESP,PO,Osasuna,25,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
443,Kike Pérez,es ESP,"CC,DL",Elche,24,1997,12,5,519,5.8,2,0,2,2,0,0,1,0,1.0,1.0,0.8,1.8,23,19,20,0.35,0.00,0.35,0.35,0.35,0.17,0.13,0.31,0.17,0.31,Partidos
444,Lucas Pérez,es ESP,DL,Elche,32,1988,18,16,1266,14.1,2,1,3,2,0,0,0,0,2.2,2.2,1.6,3.8,17,40,59,0.14,0.07,0.21,0.14,0.21,0.16,0.11,0.27,0.16,0.27,Partidos
445,Lucas Pérez,es ESP,"DL,CC",Cádiz,32,1988,15,11,1060,11.8,3,2,5,3,0,0,1,0,3.3,3.3,3.7,7.0,17,41,61,0.25,0.17,0.42,0.25,0.42,0.28,0.31,0.59,0.28,0.59,Partidos
446,Njegoš Petrović,rs SRB,CC,Granada,22,1999,15,10,918,10.2,0,1,1,0,0,0,5,0,0.7,0.7,0.1,0.8,3,33,14,0.00,0.10,0.10,0.00,0.10,0.07,0.01,0.08,0.07,0.08,Partidos
447,Alex Petxa,es ESP,"DF,CC",Athletic Club,24,1997,17,1,412,4.6,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,8,25,14,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Partidos
448,Germán Pezzella,ar ARG,DF,Betis,30,1991,23,22,1988,22.1,1,0,1,1,0,0,5,1,1.3,1.3,0.0,1.3,2,22,5,0.05,0.00,0.05,0.05,0.05,0.06,0.00,0.06,0.06,0.06,Partidos
449,Pablo Piatti,ar ARG,"CC,DL",Elche,32,1989,10,3,312,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,4,2,21,0.00,0.00,0.00,0.00,0.00,0.05,0.11,0.16,0.05,0.16,Partidos
450,Cristiano Piccini,it ITA,DF,Valencia,28,1992,6,3,322,3.6,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.2,5,14,10,0.28,0.00,0.28,0.28,0.28,0.04,0.02,0.07,0.04,0.07,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
451,Tomás Pina Isla,es ESP,CC,Alavés,33,1987,29,16,1444,16.0,0,0,0,0,0,0,4,0,0.5,0.5,0.3,0.7,4,50,8,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Partidos
452,Orbelín Pineda,mx MEX,"CC,DL",Celta Vigo,25,1996,7,0,99,1.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.6,1,12,4,0.00,0.00,0.00,0.00,0.00,0.47,0.02,0.50,0.47,0.50,Partidos
453,Yeremi Pino,es ESP,"CC,DL",Villarreal,18,2002,31,21,1678,18.6,6,4,10,6,0,0,2,0,5.5,5.5,3.5,9.0,43,38,164,0.32,0.21,0.54,0.32,0.54,0.29,0.19,0.48,0.29,0.48,Partidos
454,Gerard Piqué,es ESP,DF,Barcelona,34,1987,27,25,2092,23.2,1,0,1,1,0,0,10,1,1.6,1.6,0.5,2.1,25,132,4,0.04,0.00,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09,Partidos
455,Ezequiel Ponce,ar ARG,DL,Elche,24,1997,13,5,667,7.4,1,0,1,1,0,0,1,1,2.5,2.5,0.3,2.8,6,10,39,0.13,0.00,0.13,0.13,0.13,0.34,0.03,0.38,0.34,0.38,Partidos
456,Pere Pons,es ESP,CC,Alavés,28,1993,27,17,1366,15.2,1,0,1,1,0,0,2,0,1.5,1.5,0.6,2.1,20,37,50,0.07,0.00,0.07,0.07,0.07,0.10,0.04,0.14,0.10,0.14,Partidos
457,Portu,es ESP,"DL,CC",Real Sociedad,29,1992,37,17,1590,17.7,1,2,3,0,1,1,5,0,2.9,2.1,2.5,4.6,44,41,150,0.06,0.11,0.17,0.00,0.11,0.16,0.14,0.30,0.12,0.26,Partidos
458,Sergio Postigo,es ESP,DF,Levante,32,1988,13,10,848,9.4,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,25,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidos
459,Darío Poveda,es ESP,"DL,CC",Getafe,24,1997,15,3,380,4.2,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,8,24,0.24,0.00,0.24,0.24,0.24,0.07,0.02,0.09,0.07,0.09,Partidos
460,José Pozo,es ESP,"CC,DF",Rayo Vallecano,25,1996,5,0,72,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,2,11,7,0.00,0.00,0.00,0.00,0.00,0.18,0.42,0.60,0.18,0.60,Partidos
461,Abdón Prats,es ESP,DL,Mallorca,28,1992,23,6,641,7.1,3,0,3,3,0,0,3,0,1.5,1.5,0.7,2.2,4,17,33,0.42,0.00,0.42,0.42,0.42,0.21,0.10,0.31,0.21,0.31,Partidos
462,Alejandro Primo,es ESP,PO,Levante,17,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
463,Javi Puado,es ESP,"CC,DL",Espanyol,23,1998,30,26,2245,24.9,4,1,5,4,0,0,5,0,4.9,4.9,1.2,6.1,64,56,130,0.16,0.04,0.20,0.16,0.20,0.20,0.05,0.25,0.20,0.25,Partidos
464,Pubill,es ESP,"DF,CC",Levante,18,2003,11,5,512,5.7,0,1,1,0,0,0,1,0,0.9,0.9,1.2,2.0,10,11,28,0.00,0.18,0.18,0.00,0.18,0.15,0.20,0.36,0.15,0.36,Partidos
465,Antonio Puertas,es ESP,"CC,DL",Granada,29,1992,33,25,2261,25.1,6,1,7,6,0,0,4,0,3.5,3.5,0.9,4.4,51,54,126,0.24,0.04,0.28,0.24,0.28,0.14,0.04,0.17,0.14,0.17,Partidos
466,Riqui Puig,es ESP,CC,Barcelona,21,1999,15,2,487,5.4,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,9,40,24,0.18,0.00,0.18,0.18,0.18,0.12,0.04,0.16,0.12,0.16,Partidos
467,Yacine Qasmi,ma MAR,DL,Rayo Vallecano,30,1991,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
468,Quini,es ESP,DF,Granada,31,1989,32,27,2304,25.6,0,1,1,0,0,0,11,0,0.5,0.5,1.4,1.9,26,52,67,0.00,0.04,0.04,0.00,0.04,0.02,0.05,0.07,0.02,0.07,Partidos
469,Dani Raba,es ESP,"CC,DL",Villarreal,25,1995,7,0,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,5,12,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.35,Partidos
470,Dani Raba,es ESP,"CC,DL",Granada,25,1995,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
471,Uroš Račić,rs SRB,CC,Valencia,23,1998,28,13,1206,13.4,0,0,0,0,0,0,3,1,0.9,0.9,0.4,1.3,6,55,15,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Partidos
472,Nemanja Radoja,rs SRB,CC,Levante,28,1993,19,17,1214,13.5,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,9,25,23,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.08,0.03,0.08,Partidos
473,Rafinha,br BRA,CC,Real Sociedad,28,1993,17,13,1050,11.7,1,0,1,1,0,0,3,0,2.5,2.5,0.5,3.0,34,54,31,0.09,0.00,0.09,0.09,0.09,0.22,0.04,0.26,0.22,0.26,Partidos
474,Antonio Raillo,es ESP,DF,Mallorca,29,1991,17,17,1530,17.0,2,0,2,2,0,0,8,0,0.7,0.7,0.0,0.7,15,50,0,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04,Partidos
475,Ivan Rakitić,hr CRO,CC,Sevilla,33,1988,35,26,2182,24.2,4,6,10,3,1,2,5,0,3.2,1.6,2.6,4.2,23,160,62,0.16,0.25,0.41,0.12,0.37,0.13,0.11,0.24,0.07,0.17,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
476,Jonás Ramalho,es ESP,DF,Osasuna,28,1993,3,3,243,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,13,6,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
477,Sandro Ramírez,es ESP,DL,Getafe,26,1995,29,19,1462,16.2,3,0,3,3,0,0,7,0,3.0,3.0,0.9,3.9,34,23,107,0.18,0.00,0.18,0.18,0.18,0.18,0.06,0.24,0.18,0.24,Partidos
478,Raúl,es ESP,"DL,DF",Betis,20,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
479,Lluís Recasens,es ESP,DF,Espanyol,19,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
480,Manolo Reina,es ESP,PO,Mallorca,36,1985,21,21,1890,21.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
481,Karim Rekik,nl NED,DF,Sevilla,26,1994,18,11,1098,12.2,0,2,2,0,0,0,2,0,0.2,0.2,0.4,0.6,12,30,13,0.00,0.16,0.16,0.00,0.16,0.02,0.03,0.05,0.02,0.05,Partidos
482,Álex Remiro,es ESP,PO,Real Sociedad,26,1995,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
483,Nico Ribaudo,es ESP,"CC,DL",Espanyol,20,2001,31,7,1116,12.4,2,0,2,2,0,0,5,1,1.0,1.0,1.4,2.4,40,54,74,0.16,0.00,0.16,0.16,0.16,0.08,0.12,0.20,0.08,0.20,Partidos
484,Diego Rico,es ESP,DF,Real Sociedad,28,1993,21,19,1644,18.3,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,24,92,70,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Partidos
485,Sergio Rico,es ESP,PO,Mallorca,27,1993,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
486,Luis Rioja,es ESP,"CC,DL",Alavés,27,1993,37,36,3111,34.6,1,3,4,1,0,0,3,0,3.0,3.0,5.1,8.2,122,77,213,0.03,0.09,0.12,0.03,0.12,0.09,0.15,0.24,0.09,0.24,Partidos
487,Rober,es ESP,DF,Levante,26,1995,27,21,2010,22.3,1,0,1,1,0,0,5,1,1.3,1.3,0.2,1.4,17,53,5,0.04,0.00,0.04,0.04,0.04,0.06,0.01,0.06,0.06,0.06,Partidos
488,Sergi Roberto,es ESP,"CC,DF",Barcelona,29,1992,9,4,400,4.4,2,1,3,2,0,0,1,0,1.5,1.5,0.4,1.9,6,15,15,0.45,0.23,0.68,0.45,0.68,0.33,0.10,0.43,0.33,0.43,Partidos
489,Rubén Rochina,es ESP,"CC,DL",Granada,30,1991,15,8,743,8.3,1,3,4,1,0,0,3,0,0.6,0.6,0.8,1.4,13,46,38,0.12,0.36,0.48,0.12,0.48,0.07,0.10,0.17,0.07,0.17,Partidos
490,Enzo Roco,cl CHI,DF,Elche,28,1992,30,29,2552,28.4,1,0,1,1,0,0,10,0,1.3,1.3,0.1,1.4,12,42,8,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.05,0.05,0.05,Partidos
491,Rodri,es ESP,DL,Betis,21,2000,21,10,881,9.8,1,2,3,1,0,0,1,0,1.4,1.4,1.8,3.2,24,59,78,0.10,0.20,0.31,0.10,0.31,0.14,0.18,0.32,0.14,0.32,Partidos
492,Kévin Rodrigues,pt POR,"DF,DL",Rayo Vallecano,27,1994,13,5,435,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,16,11,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
493,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,34,1987,29,19,1544,17.2,4,2,6,4,0,0,4,0,3.9,3.9,0.9,4.8,23,27,85,0.23,0.12,0.35,0.23,0.35,0.23,0.06,0.28,0.23,0.28,Partidos
494,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Getafe,23,1998,18,9,943,10.5,0,1,1,0,0,0,2,0,1.0,1.0,0.9,1.9,19,36,31,0.00,0.10,0.10,0.00,0.10,0.09,0.09,0.18,0.09,0.18,Partidos
495,Óscar Rodríguez Arnaiz,es ESP,"DL,CC",Sevilla,23,1998,11,4,417,4.6,0,0,0,0,0,0,1,0,0.6,0.6,0.8,1.4,13,22,39,0.00,0.00,0.00,0.00,0.00,0.13,0.16,0.30,0.13,0.30,Partidos
496,Dani Rodríguez,es ESP,"CC,DL",Mallorca,33,1988,36,33,2832,31.5,3,3,6,3,0,0,7,0,3.2,3.2,2.8,6.0,65,94,130,0.10,0.10,0.19,0.10,0.19,0.10,0.09,0.19,0.10,0.19,Partidos
497,Guido Rodríguez,ar ARG,CC,Betis,27,1994,32,29,2529,28.1,1,2,3,1,0,0,9,1,1.0,1.0,0.5,1.6,13,123,14,0.04,0.07,0.11,0.04,0.11,0.04,0.02,0.06,0.04,0.06,Partidos
498,Rodrygo,br BRA,DL,Real Madrid,20,2001,33,17,1523,16.9,4,4,8,4,0,0,4,0,3.4,3.4,2.4,5.8,76,49,194,0.24,0.24,0.47,0.24,0.47,0.20,0.14,0.34,0.20,0.34,Partidos
499,Leonardo Román,es ESP,PO,Mallorca,21,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
500,Iván Romero,es ESP,DL,Sevilla,20,2001,5,2,178,2.0,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,3,4,17,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.35,0.35,0.35,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
501,Unai Ropero,es ESP,CC,Alavés,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
502,Rubén,es ESP,DF,Espanyol,20,2001,4,1,150,1.7,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.6,5,1,8,0.00,0.60,0.60,0.00,0.60,0.01,0.32,0.33,0.01,0.33,Partidos
503,Aitor Ruibal,es ESP,"DL,DF",Betis,25,1996,19,9,856,9.5,0,0,0,0,0,0,6,0,1.0,1.0,1.0,2.0,21,28,72,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.21,0.11,0.21,Partidos
504,Isma Ruiz,es ESP,CC,Granada,20,2001,8,3,283,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,2,3,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08,Partidos
505,Víctor Ruiz,es ESP,DF,Betis,32,1989,18,17,1424,15.8,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1.0,5,54,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Partidos
506,Gerónimo Rulli,ar ARG,PO,Villarreal,29,1992,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
507,Franco Russo,ar ARG,DF,Mallorca,26,1994,19,17,1464,16.3,1,0,1,1,0,0,7,2,0.2,0.2,0.2,0.4,4,41,3,0.06,0.00,0.06,0.06,0.06,0.01,0.01,0.02,0.01,0.02,Partidos
508,Mathew Ryan,au AUS,PO,Real Sociedad,29,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
509,Youssouf Sabaly,sn SEN,DF,Betis,28,1993,10,9,788,8.8,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,24,30,35,0.00,0.11,0.11,0.00,0.11,0.01,0.06,0.07,0.01,0.07,Partidos
510,Salvi,es ESP,"CC,DL",Cádiz,30,1991,23,17,1395,15.5,2,1,3,2,0,1,3,1,2.6,1.8,1.2,3.0,36,25,88,0.13,0.06,0.19,0.13,0.19,0.17,0.08,0.24,0.12,0.19,Partidos
511,Fede San Emeterio,es ESP,CC,Cádiz,24,1997,12,10,830,9.2,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,1,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Partidos
512,Oihan Sancet,es ESP,DL,Athletic Club,21,2000,27,16,1422,15.8,6,4,10,6,0,0,2,0,3.4,3.4,2.9,6.3,28,76,152,0.38,0.25,0.63,0.38,0.63,0.21,0.19,0.40,0.21,0.40,Partidos
513,Antonio Sánchez,es ESP,"CC,DL",Mallorca,24,1997,29,19,1616,18.0,1,0,1,1,0,0,3,1,1.4,1.4,0.4,1.8,24,66,50,0.06,0.00,0.06,0.06,0.06,0.08,0.02,0.10,0.08,0.10,Partidos
514,Germán Sánchez,es ESP,DF,Granada,34,1986,32,25,2299,25.5,2,1,3,2,0,0,11,1,1.4,1.4,0.2,1.6,10,41,5,0.08,0.04,0.12,0.08,0.12,0.06,0.01,0.06,0.06,0.06,Partidos
515,Manu Sánchez,es ESP,DF,Osasuna,20,2000,33,25,2257,25.1,1,3,4,1,0,0,6,0,0.4,0.4,1.9,2.3,43,97,117,0.04,0.12,0.16,0.04,0.16,0.02,0.08,0.09,0.02,0.09,Partidos
516,Oier Sanjurjo,es ESP,CC,Osasuna,35,1986,25,8,758,8.4,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.9,3,34,25,0.12,0.00,0.12,0.12,0.12,0.08,0.02,0.11,0.08,0.11,Partidos
517,Jesús Santiago,es ESP,CC,Valencia,17,2004,3,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
518,Sergio Santos,es ESP,DF,Real Madrid,20,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.56,0.00,0.56,Partidos
519,Alvaro Sanz,es ESP,CC,Barcelona,20,2001,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Partidos
520,Marcelo Saracchi,uy URU,DF,Levante,23,1998,4,2,186,2.1,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,4,8,14,0.00,0.48,0.48,0.00,0.48,0.00,0.11,0.11,0.00,0.11,Partidos
521,Joan Sastre Vanrell,es ESP,DF,Mallorca,24,1997,7,2,258,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,3,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
522,Esteban Saveljich,me MNE,DF,Rayo Vallecano,30,1991,21,21,1700,18.9,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,2,20,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Partidos
523,Stefan Savić,me MNE,DF,Atlético Madrid,30,1991,28,28,2440,27.1,0,0,0,0,0,0,12,0,1.9,1.9,0.1,2.0,30,74,6,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08,Partidos
524,Valentino Scotta,es ESP,DF,Sevilla,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
525,Aleksandar Sedlar,rs SRB,"DF,CC",Mallorca,29,1991,10,3,404,4.5,0,0,0,0,0,0,5,1,0.0,0.0,0.1,0.1,2,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
RL,Jugador,País,Posc,Equipo,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
